location,lat,long
228 TAMPINES ST 23,1.35560793500002,103.954646596
228 YISHUN ST 21,1.43533747600003,103.83752301
228B COMPASSVALE WALK,1.38796200700006,103.901373918
229 ANG MO KIO AVE 3,1.36907645900004,103.83822866
229 BISHAN ST 23,1.35760846200003,103.845962907
229 BT BATOK EAST AVE 3,1.34827660400003,103.754680867
229 CHOA CHU KANG CTRL,1.38065374900003,103.746367289
229 COMPASSVALE WALK,1.38866428800003,103.900753699
229 JURONG EAST ST 21,1.34183055700004,103.738020275
229 PASIR RIS ST 21,1.37268934800005,103.961780559
229 PENDING RD,1.37526298800003,103.771656503
229 SERANGOON AVE 4,1.35598199400005,103.870277103
229 TAMPINES ST 23,1.35593095100006,103.953945699
229 YISHUN ST 21,1.43491200700004,103.837200355
23 BEDOK STH AVE 1,1.32329861700003,103.932762614
23 DOVER CRES,1.30743646500002,103.783629479
23 EUNOS CRES,1.32430637500005,103.902160592
23 GHIM MOH LINK,1.30868247900003,103.786208818
23 HOUGANG AVE 3,1.36486666400003,103.890727961
23 JALAN MEMBINA,1.28474832700005,103.826875677
23 KG BAHRU HILL,1.27604589100002,103.829367921
23 MARSILING DR,1.44153975800003,103.773299891
23 ST. GEORGE'S RD,unknown,unknown
23 TEBAN GDNS RD,1.32285773200005,103.739238734
23 TELOK BLANGAH CRES,1.27576882600005,103.820711584
230 ANG MO KIO AVE 3,1.36885445200005,103.837896398
230 BISHAN ST 23,1.35794580000004,103.845493593
230 BT BATOK EAST AVE 3,1.34771540900005,103.754994803
230 CHOA CHU KANG CTRL,1.38038258100005,103.746190536
230 COMPASSVALE WALK,1.38835482000007,103.901270877
230 HOUGANG AVE 1,1.35889994400003,103.888345777
230 PASIR RIS ST 21,1.37256156400002,103.960998685
230 PENDING RD,1.37616661200002,103.772207126
230 SERANGOON AVE 4,1.35594945300005,103.869580972
230 SIMEI ST 4,1.34336246000004,103.955856803
230 TAMPINES ST 24,1.35593246900004,103.952745961
230 YISHUN ST 21,1.43457623300003,103.836620801
230B TAMPINES ST 24,1.35539848500002,103.950733897
230C TAMPINES ST 24,1.35542753400006,103.951447224
231 ANG MO KIO AVE 3,1.36856103600007,103.837525234
231 BT BATOK EAST AVE 5,1.34908255000005,103.754518186
231 CHOA CHU KANG CTRL,1.38008136000002,103.746113121
231 COMPASSVALE WALK,1.38953316900006,103.901395398
231 HOUGANG ST 21,1.35813059700007,103.887899974
231 JURONG EAST ST 21,1.34112749500002,103.738101188
231 PASIR RIS DR 4,1.37337990700007,103.961401813
231 PENDING RD,1.37602906900003,103.772784292
231 SERANGOON AVE 3,1.35501762600006,103.86836774
231 SIMEI ST 4,1.34360960100003,103.956903452
231 TAMPINES ST 21,1.35594124700003,103.949170432
231 YISHUN ST 21,1.43407128700005,103.837079158
232 ANG MO KIO AVE 3,1.36834606800005,103.837196046
232 BAIN ST,1.29685311100008,103.853347535
232 BISHAN ST 22,1.35824518200008,103.845504295
232 BT BATOK EAST AVE 5,1.34933608900008,103.754941797
232 CHOA CHU KANG CTRL,1.38058555000003,103.747098394
232 COMPASSVALE WALK,1.39055587800004,103.900837999
232 HOUGANG AVE 1,1.35854702800003,103.888523907
232 JURONG EAST ST 21,1.33982600100006,103.740822152
232 PASIR RIS DR 4,1.37472100000002,103.961671927
232 PENDING RD,1.37647118000007,103.772397981
232 SERANGOON AVE 3,1.35474706600007,103.868731989
232 SIMEI ST 4,1.34421274800007,103.957156791
232 TAMPINES ST 21,1.35641019300004,103.948701737
232 YISHUN ST 21,1.43459992000004,103.837409471
233 ANG MO KIO AVE 3,1.36754925000002,103.836740628
233 BAIN ST,1.29679486400005,103.853907186
233 BISHAN ST 22,1.35857600500003,103.845592707
233 BT BATOK EAST AVE 5,1.34904853000006,103.755828559
233 CHOA CHU KANG CTRL,1.38030559500004,103.747293952
233 COMPASSVALE WALK,1.38940810900004,103.90094881
233 HOUGANG ST 21,1.35782946000006,103.888000814
233 JURONG EAST ST 21,1.34037462100002,103.740936555
233 PASIR RIS DR 4,1.37410323400007,103.961991003
233 SERANGOON AVE 3,1.35513381400006,103.869137348
233 SIMEI ST 4,1.34416652500005,103.956338322
233 TAMPINES ST 21,1.35640933600007,103.947528677
233 YISHUN ST 21,1.43494883400007,103.838159583
234 ANG MO KIO AVE 3,1.36718287700006,103.836639986
234 BISHAN ST 22,1.35837057800006,103.846091355
234 BT BATOK EAST AVE 5,1.34914189800003,103.755426347
234 BT PANJANG RING RD,1.37914274600007,103.771998403
234 CHOA CHU KANG CTRL,1.38020695600005,103.74813763
234 COMPASSVALE WALK,1.39066536500007,103.900252384
234 HOUGANG AVE 1,1.35819557400004,103.888783549
234 JURONG EAST ST 21,1.33993270500002,103.741646606
234 PASIR RIS DR 4,1.37328803700007,103.961830002
234 SERANGOON AVE 3,1.35479953800007,103.869534332
234 SIMEI ST 4,1.34346512300004,103.955448166
234 TAMPINES ST 21,1.35590413600005,103.948024617
234 YISHUN ST 21,1.43435351500005,103.837919538
235 ANG MO KIO AVE 3,1.36682360900005,103.836491234
235 BISHAN ST 22,1.35847822100004,103.846408011
235 BT BATOK EAST AVE 5,1.34848352100005,103.756300449
235 BT PANJANG RING RD,1.37819427700003,103.771248561
235 COMPASSVALE WALK,1.39090009600005,103.899536488
235 SERANGOON AVE 3,1.35511076100005,103.869934708
235 SIMEI ST 4,1.34295970400007,103.955474153
235 TAMPINES ST 21,1.35549080900006,103.948259266
235 YISHUN ST 21,1.43434126500006,103.838640994
236 BISHAN ST 22,1.35900490900002,103.847006575
236 BT BATOK EAST AVE 5,1.34933642300007,103.755963537
236 BT PANJANG RING RD,1.37902490900007,103.771215066
236 CHOA CHU KANG CTRL,1.37981581200006,103.748209631
236 COMPASSVALE WALK,1.39030551100007,103.900127403
236 HOUGANG AVE 1,1.35782377500004,103.888939726
236 JURONG EAST ST 21,1.34040691100006,103.742128554
236 SERANGOON AVE 3,1.35424006700003,103.869821832
236 TAMPINES ST 21,1.35590516900004,103.947447487
236 YISHUN RING RD,1.43416808000006,103.838998944
237 BISHAN ST 22,1.35917492400006,103.846659898
237 BT BATOK EAST AVE 5,1.34949080200005,103.755305492
237 BT PANJANG RING RD,1.37856756100007,103.770647362
237 CHOA CHU KANG CTRL,1.37944750300005,103.748287395
237 COMPASSVALE WALK,1.38986788400007,103.898520282
237 SERANGOON AVE 3,1.35381198300007,103.870134575
237 TAMPINES ST 21,1.35549051100003,103.947212195
237 YISHUN RING RD,1.43345412200006,103.838918678
238 BT BATOK EAST AVE 5,1.34983226500003,103.754738151
238 BT PANJANG RING RD,1.37979484900006,103.770663727
238 CHOA CHU KANG CTRL,1.37914625900004,103.74820999
238 COMPASSVALE WALK,1.39044008400003,103.898663981
238 HOUGANG AVE 1,1.35714409400003,103.888970067
238 LOR 1 TOA PAYOH,1.34021006200004,103.851574634
238 SERANGOON AVE 2,1.35391111900003,103.868602094
238 TAMPINES ST 21,1.35574756800003,103.946583314
238 YISHUN RING RD,1.43292958200004,103.839318639
239 BISHAN ST 22,1.36042894600007,103.844777318
239 BT BATOK EAST AVE 5,1.35023935200007,103.755104847
239 CHOA CHU KANG CTRL,1.37944877200005,103.747548438
239 COMPASSVALE WALK,1.39133011800004,103.898160187
239 HOUGANG ST 22,1.35597309100007,103.890478116
239 LOR 1 TOA PAYOH,1.34050894200004,103.851040712
239 SERANGOON AVE 2,1.35319103300003,103.868691793
239 TAMPINES ST 21,1.35477157000003,103.946584056
239 YISHUN RING RD,1.43359514600007,103.839685374
23B QUEEN'S CL,1.29407333500006,103.800026532
24 BEO CRES,1.28852535200002,103.828458597
24 HOUGANG AVE 3,1.36490027100007,103.891993662
24 JALAN MEMBINA BARAT,unknown,unknown
24 KG BAHRU HILL,1.27636976500003,103.829479602
24 MARSILING DR,1.44150533100003,103.772131619
24 NEW UPP CHANGI RD,1.32386400400003,103.933398625
24 TANGLIN HALT RD,1.29767708700007,103.7996368
24 TEBAN GDNS RD,1.32349635300005,103.737884227
24 TELOK BLANGAH CRES,1.27540949100006,103.820660542
240 BT BATOK EAST AVE 5,1.35048816000005,103.754177773
240 BT PANJANG RING RD,1.37934514200003,103.771222865
240 COMPASSVALE WALK,1.39075081500005,103.897946868
240 HOUGANG ST 22,1.35642266600007,103.890651695
240 JURONG EAST ST 21,1.34106751100006,103.7415732
240 SERANGOON AVE 2,1.35323767500006,103.869412536
240 TAMPINES ST 21,1.35500407000006,103.94712142
240 YISHUN RING RD,1.43269871900003,103.839369131
241 BISHAN ST 22,1.36082968500006,103.845473356
241 BT BATOK EAST AVE 5,1.35077176900006,103.755229627
241 BT PANJANG RING RD,1.37971696900007,103.771871254
241 COMPASSVALE WALK,1.39037338900005,103.898171504
241 HOUGANG ST 22,1.35650868800002,103.89184064
241 JURONG EAST ST 24,1.34148129300007,103.74297336
241 KIM KEAT LINK,1.33050536300004,103.855776379
241 SERANGOON AVE 3,1.35288178500002,103.870236775
241 TAMPINES ST 21,1.35461516700002,103.947116641
241 YISHUN RING RD,1.43212015600005,103.839123121
242 BISHAN ST 22,1.36134172900006,103.844874737
242 BT BATOK EAST AVE 5,1.35095950800007,103.756233418
242 BT PANJANG RING RD,1.38007208800002,103.771833647
242 HOUGANG ST 22,1.35738897700003,103.89216786
242 KIM KEAT LINK,1.32985846000003,103.85582139
242 SERANGOON AVE 3,1.35269591900004,103.869711018
242 SIMEI ST 5,1.34315890400006,103.954188107
242 TAMPINES ST 21,1.35403883700008,103.946583773
242 YISHUN RING RD,1.43270791500004,103.840052416
243 BISHAN ST 22,1.36108498000004,103.844635646
243 BT BATOK EAST AVE 5,1.34962013400002,103.756432137
243 BT PANJANG RING RD,1.38052075600007,103.771291135
243 HOUGANG ST 22,1.35764144900003,103.891702601
243 JURONG EAST ST 24,1.34206406500005,103.743306656
243 KIM KEAT LINK,1.33024058600006,103.856533205
243 SERANGOON AVE 2,1.35290197000006,103.868835403
243 SIMEI ST 5,1.34395928000004,103.955168198
243 TAMPINES ST 21,1.35419527400006,103.947122094
243 YISHUN RING RD,1.43352113000003,103.840627148
244 BT BATOK EAST AVE 5,1.34918269800005,103.757239165
244 BT PANJANG RING RD,1.38091958200005,103.771819242
244 HOUGANG ST 22,1.35807253200005,103.891946844
244 JURONG EAST ST 24,1.34263187200003,103.742133807
244 KIM KEAT LINK,1.33069368000002,103.856359021
244 SERANGOON AVE 2,1.35249536400005,103.868749655
244 SIMEI ST 5,1.34381139100003,103.95450324
244 TAMPINES ST 21,1.35380840600004,103.947114964
244 YISHUN RING RD,1.43374226300006,103.841257885
245 BT BATOK EAST AVE 5,1.34964812700002,103.757332777
245 BT PANJANG RING RD,1.38053224800007,103.772141437
245 HOUGANG ST 22,1.35841118700006,103.891722007
245 JURONG EAST ST 24,1.34168079800003,103.741783307
245 KIM KEAT LINK,1.33107747700006,103.856607586
245 SERANGOON AVE 2,1.35244085700003,103.86917748
245 SIMEI ST 5,1.34436497500008,103.95426182
245 YISHUN AVE 9,1.43454219900002,103.842114172
246 BANGKIT RD,1.38137152800005,103.77324501
246 BISHAN ST 22,1.36094433200003,103.843679008
246 BT BATOK EAST AVE 5,1.34964706300002,103.75761781
246 HOUGANG ST 22,1.35876258400003,103.891460074
246 JURONG EAST ST 24,1.34177658800007,103.740057254
246 KIM KEAT LINK,1.33078082700007,103.855844268
246 SERANGOON AVE 3,1.35192270500005,103.869660836
246 SIMEI ST 5,1.34505922300002,103.954165736
246 TAMPINES ST 21,1.35322549800003,103.947232182
246 YISHUN AVE 9,1.43509085800002,103.842691049
247 ANG MO KIO AVE 3,1.36798944300006,103.833839994
247 BT BATOK EAST AVE 5,1.34992721200007,103.756980286
247 COMPASSVALE RD,1.39209229800002,103.899249248
247 HOUGANG AVE 3,1.35916575000005,103.891524293
247 JURONG EAST ST 24,1.34202424600005,103.739009747
247 KIM KEAT LINK,1.33106275900002,103.855267006
247 SIMEI ST 5,1.34427596100005,103.953170239
247 TAMPINES ST 21,1.35228092200003,103.946911553
247 YISHUN AVE 9,1.43499780600007,103.842069242
248 ANG MO KIO AVE 2,1.36806282200007,103.832836689
248 BANGKIT RD,1.38137164700004,103.774298961
248 BISHAN ST 22,1.36139715600007,103.843281259
248 BT BATOK EAST AVE 5,1.35025884100003,103.756604724
248 CHOA CHU KANG AVE 2,1.37900459600007,103.745926026
248 COMPASSVALE RD,1.39284187600003,103.898702304
248 HOUGANG AVE 3,1.35937035000006,103.892587549
248 JURONG EAST ST 24,1.34227314400005,103.740101369
248 KIM KEAT LINK,1.33136716700005,103.85587936
248 TAMPINES ST 21,1.35191019000007,103.947108773
248 YISHUN AVE 9,1.43566049400005,103.842373028
249 BANGKIT RD,1.38100204700004,103.774054657
249 BISHAN ST 22,1.36124091100004,103.84377259
249 BT BATOK EAST AVE 5,1.35061655700002,103.75656416
249 CHOA CHU KANG AVE 2,1.37962407000003,103.745530139
249 COMPASSVALE RD,1.39176157800006,103.89917307
249 HOUGANG AVE 3,1.35961214600007,103.891908245
249 JURONG EAST ST 24,1.34256242300006,103.73925969
249 KIM KEAT LINK,1.33131573300005,103.856657022
249 TAMPINES ST 21,1.35186837500004,103.948463265
249 YISHUN AVE 9,1.43524068700003,103.841852408
25 CHAI CHEE RD,1.32328959900002,103.924149637
25 MARSILING DR,1.44194009600005,103.772053205
25 SIN MING RD,1.35533984300002,103.837458615
25 TANGLIN HALT RD,1.29789665100003,103.799696531
25 TEBAN GDNS RD,1.32307929400002,103.737791107
25 TECK WHYE LANE,1.37798715600007,103.755187614
250 BANGKIT RD,1.38065502500007,103.773698672
250 BISHAN ST 22,1.36161482100005,103.843937148
250 BT BATOK EAST AVE 5,1.35105549300005,103.757080302
250 CHOA CHU KANG AVE 2,1.37930897800004,103.745365162
250 HOUGANG AVE 3,1.35957926000003,103.891304945
250 JURONG EAST ST 24,1.34265327800006,103.739976995
250 KIM KEAT LINK,1.33199426600004,103.856650728
250 TAMPINES ST 21,1.35231862300003,103.948457987
250 YISHUN AVE 9,1.43553062600006,103.841673559
251 BANGKIT RD,1.38030045500005,103.774174995
251 BISHAN ST 22,1.36191020700005,103.844170608
251 BT BATOK EAST AVE 5,1.35080703300002,103.75753355
251 CHOA CHU KANG AVE 2,1.37875601100006,103.744944334
251 HOUGANG AVE 3,1.35995683100003,103.891629264
251 JURONG EAST ST 24,1.34316585600004,103.739676492
251 KIM KEAT LINK,1.33154689200006,103.857017362
251 TAMPINES ST 21,1.35275541900006,103.948119178
251 YISHUN RING RD,1.43474844800005,103.841387188
252 ANG MO KIO AVE 4,unknown,unknown
252 BANGKIT RD,1.37995342800002,103.774058372
252 BISHAN ST 22,1.36203988100004,103.84375758
252 BT BATOK EAST AVE 5,1.35046768400002,103.757238546
252 CHOA CHU KANG AVE 2,1.37803539400005,103.745020693
252 COMPASSVALE ST,1.39382807600003,103.900879395
252 HOUGANG AVE 3,1.36016521500005,103.892711655
252 KIM KEAT LINK,1.33121483000002,103.857241755
252 PASIR RIS ST 21,1.36817271800004,103.962563715
252 TAMPINES ST 21,1.35254702300006,103.949064113
252 YISHUN RING RD,1.43468707900007,103.841153545
253 BANGKIT RD,1.37958729900004,103.774819935
253 BISHAN ST 22,1.36224314700007,103.843102387
253 BT BATOK EAST AVE 5,1.35010450700003,103.757619205
253 HOUGANG AVE 3,1.36042828800004,103.892206901
253 KIM KEAT AVE,1.33112194900002,103.857779754
253 PASIR RIS ST 21,1.36815447600003,103.963074377
253 SIMEI ST 1,1.34182116700003,103.952585981
253 TAMPINES ST 21,1.35326407700006,103.94811482
253 YISHUN RING RD,1.43507473900007,103.840795048
254 ANG MO KIO AVE 4,1.37020344000007,103.834687723
254 BISHAN ST 22,1.36192324100006,103.842999165
254 BT BATOK EAST AVE 4,1.34979721200006,103.758149411
254 CHOA CHU KANG AVE 2,1.37822238300004,103.74388522
254 HOUGANG AVE 3,1.36030661800004,103.891453683
254 PASIR RIS ST 21,1.36814325100005,103.9638194
254 SIMEI ST 1,1.34186637500005,103.952019442
254 TAMPINES ST 21,1.35299329900005,103.949349978
254 YISHUN RING RD,1.43461891700002,103.840583867
255 ANG MO KIO AVE 4,1.37065487100006,103.834630216
255 BANGKIT RD,1.37958663500007,103.77305318
255 BISHAN ST 22,1.36166764000006,103.842743222
255 BT BATOK EAST AVE 4,1.35014567100006,103.758465278
255 KIM KEAT AVE,1.33165937300004,103.857761546
255 PASIR RIS ST 21,1.36798826600005,103.963982997
255 SERANGOON CTRL DR,1.35506201100003,103.870871859
255 SIMEI ST 1,1.34242901700003,103.95175855
255 TAMPINES ST 21,1.35274328700007,103.950383575
255 YISHUN RING RD,1.43431631500005,103.840689453
256 ANG MO KIO AVE 4,1.37061517600006,103.835967695
256 BISHAN ST 22,1.36131844800002,103.842683756
256 BT BATOK EAST AVE 4,1.35085037900006,103.758378409
256 KIM KEAT AVE,1.33219206700005,103.858498714
256 PASIR RIS ST 21,1.36752457600005,103.963727044
256 SERANGOON CTRL DR,1.35521630100004,103.871627643
256 SIMEI ST 1,1.34252608900005,103.952293479
256 TAMPINES ST 21,1.35323572700003,103.949946615
256 YISHUN RING RD,1.43409342100006,103.839979156
257 BANGKIT RD,1.37850873600007,103.773212348
257 BOON LAY DR,1.34598676900004,103.707564745
257 BT BATOK EAST AVE 4,1.35117088400006,103.757984853
257 JURONG EAST ST 24,1.34451804300005,103.738630333
257 PASIR RIS ST 21,1.36755918000006,103.963263291
257 SERANGOON CTRL DR,1.35512612600007,103.872029739
257 TAMPINES ST 21,1.35376054000005,103.949939709
257 YISHUN RING RD,1.43456704900007,103.839444686
257A COMPASSVALE RD,1.39238628800007,103.897647795
257B COMPASSVALE RD,1.39259785600007,103.896980387
257C COMPASSVALE RD,1.39278798500004,103.896388318
258 ANG MO KIO AVE 4,1.36991349900006,103.836525312
258 BOON LAY DR,1.34618712900004,103.708425277
258 BT BATOK EAST AVE 4,1.35127412000003,103.758871468
258 JURONG EAST ST 24,1.34378634900003,103.738635758
258 KIM KEAT AVE,1.33284520000007,103.857828772
258 SERANGOON CTRL DR,1.35516937600005,103.872708663
258 TAMPINES ST 21,1.35433851500005,103.950029531
258A COMPASSVALE RD,1.39293474400006,103.896918221
259 BISHAN ST 22,1.35996780300007,103.8422466
259 BOON LAY DR,1.34551436200007,103.708635584
259 BT BATOK EAST AVE 4,1.35072057800005,103.759956725
259 BT PANJANG RING RD,1.37704293100006,103.773310087
259 JURONG EAST ST 24,1.34417454600003,103.739875551
259 KIM KEAT AVE,1.33389588700004,103.857558825
259 TAMPINES ST 21,1.35513568100004,103.949985924
259 YISHUN ST 22,1.43498006400006,103.838964719
259A COMPASSVALE RD,1.39390590600004,103.896732147
259B COMPASSVALE RD,1.39387119800006,103.897505975
259C COMPASSVALE RD,1.39338846000004,103.898081359
25A JALAN MEMBINA,1.28346637300007,103.826183413
25B JALAN MEMBINA,1.28362147000007,103.825391035
26 BENDEMEER RD,1.31830753700007,103.862921869
26 CHAI CHEE RD,1.32370047900002,103.923497152
26 JALAN BERSEH,1.30616360900007,103.857776696
26 MARSILING DR,1.44196307900006,103.773221768
26 TANGLIN HALT RD,1.29810641100005,103.799781004
26 TECK WHYE LANE,1.37762112400003,103.755740001
260 BISHAN ST 22,1.35961376800003,103.842187438
260 BOON LAY DR,1.34509373600002,103.708033297
260 BT BATOK EAST AVE 4,1.35091259200004,103.759021061
260 JURONG EAST ST 24,1.34372175600004,103.740222869
260 TAMPINES ST 21,1.35464006000007,103.950100751
260 YISHUN ST 22,1.43547754100007,103.839276533
260A SENGKANG EAST WAY,1.39314109100007,103.895569386
260B SENGKANG EAST WAY,1.39364133500004,103.895275278
260D SENGKANG EAST WAY,1.39443376300005,103.895863981
261 BT BATOK EAST AVE 4,1.35052922100004,103.758806409
261 JURONG EAST ST 24,1.34449568900004,103.740401082
261 TAMPINES ST 21,1.35430349300003,103.950965476
261 YISHUN ST 22,1.43530973600002,103.838606289
261B SENGKANG EAST WAY,1.39349432500006,103.894408242
261C SENGKANG EAST WAY,1.39332256100005,103.894891314
261D SENGKANG EAST WAY,1.39367207700008,103.894792815
262 BISHAN ST 22,1.35925011200004,103.84262396
262 BOON LAY DR,1.34488435600002,103.707430279
262 BT BATOK EAST AVE 4,1.35062361500007,103.759330011
262 JURONG EAST ST 24,1.34412714300004,103.741112405
262 TAMPINES ST 21,1.35375664900005,103.950970399
262 WATERLOO ST,1.29853916300004,103.851856013
